user_id,date,steps,calories_burned,distance_km,active_minutes,sleep_hours,heart_rate_avg,workout_type,weather_conditions,location,mood
1,11-06-2025,9802,1955.6,7.71,1414,12.0,136,Running,Rain,Other,Happy
1,15-06-2025,12037,1970.19,12.26,479,7.6,108,Cycling,Fog,Gym,Tired
1,15-06-2025,19446,3483.53,4.64,890,5.6,175,Gym Workout,Snow,Park,Tired
1,16-06-2025,16074,2666.1,0.22,701,7.6,165,Swimming,Fog,Park,Tired
1,20-06-2025,10392,3287.14,12.9,1095,7.0,175,Yoga,Snow,Home,Tired
1,20-06-2025,1565,3713.05,9.03,648,2.4,162,Swimming,Snow,Other,Happy
1,21-06-2025,15169,1948.62,18.23,712,8.4,126,Swimming,Snow,Park,Neutral
1,22-06-2025,10573,1964.62,1.45,954,5.5,106,None,Clear,Home,Stressed
1,23-06-2025,3838,3151.56,17.63,731,7.8,162,Gym Workout,Fog,Gym,Tired
1,24-06-2025,13822,3682.41,14.21,836,0.6,83,Walking,Fog,Other,Neutral
1,26-06-2025,3981,1571.38,17.32,541,7.4,68,Swimming,Fog,Park,Neutral
1,27-06-2025,17583,2172.91,3.58,189,0.7,71,Walking,Rain,Home,Happy
1,28-06-2025,19741,3192.3,11.67,568,9.3,168,Swimming,Rain,Home,Stressed
1,30-06-2025,8527,3382.43,4.23,1100,8.0,156,Cycling,Clear,Home,Happy
1,30-06-2025,6483,2443.17,7.97,627,10.3,143,Yoga,Rain,Park,Tired
1,30-06-2025,6756,1735.13,3.51,583,0.6,143,Running,Rain,Home,Stressed
1,30-06-2025,20297,2700.91,9.67,1218,0.3,85,Yoga,Clear,Gym,Stressed
1,03-07-2025,14594,2889.25,17.81,747,4.7,89,None,Fog,Gym,Tired
1,05-07-2025,12896,2571.04,19.37,556,8.7,170,Cycling,Fog,Home,Tired
1,06-07-2025,6416,2020.12,4.67,275,7.6,90,Yoga,Fog,Office,Happy
1,06-07-2025,16536,2138.08,12.24,641,1.1,63,Running,Snow,Office,Neutral
1,07-07-2025,15467,3509.84,17.3,1326,8.0,130,Gym Workout,Rain,Park,Stressed
1,08-07-2025,9539,3463.77,11.32,829,9.3,105,Cycling,Snow,Home,Neutral
1,08-07-2025,10498,3259.61,15.6,342,6.8,140,Walking,Rain,Gym,Tired
1,08-07-2025,29597,2287.93,12.06,1288,2.8,173,Cycling,Fog,Home,Happy
1,09-07-2025,10910,3884.33,1.04,1340,7.7,129,Walking,Snow,Home,Tired
1,10-07-2025,12142,3550.48,15.51,286,7.5,141,Walking,Clear,Gym,Stressed
1,10-07-2025,22094,2192.57,18.31,304,2.6,108,Cycling,Snow,Other,Neutral
1,14-07-2025,2121,3391.11,13.95,475,6.1,127,Swimming,Fog,Park,Neutral
1,16-07-2025,9744,2918.39,12.93,1274,0.2,121,Walking,Fog,Other,Stressed
1,18-07-2025,9167,2603.23,19.21,1115,0.3,117,Running,Clear,Office,Happy
1,18-07-2025,3875,3196.47,4.19,1389,8.6,93,Gym Workout,Snow,Gym,Stressed
1,22-07-2025,21839,3273.69,13.64,248,3.3,161,Swimming,Snow,Home,Happy
1,23-07-2025,10488,1866.65,2.49,582,2.6,142,None,Rain,Gym,Neutral
1,24-07-2025,15307,3889.33,14.35,273,8.5,142,Gym Workout,Snow,Office,Neutral
1,25-07-2025,1532,2743.45,14.82,600,3.8,93,None,Fog,Gym,Stressed
1,25-07-2025,24906,3827.35,2.38,144,1.0,79,Cycling,Clear,Gym,Tired
1,25-07-2025,10226,3156.42,1.61,850,9.8,148,Cycling,Fog,Office,Stressed
1,25-07-2025,8382,2772.22,2.29,31,6.8,74,None,Snow,Gym,Stressed
1,27-07-2025,26436,3941.1,7.24,102,5.8,155,Yoga,Fog,Park,Neutral
1,28-07-2025,3351,1505.0,7.22,1109,11.1,60,Gym Workout,Fog,Park,Neutral
1,28-07-2025,28911,1873.02,2.48,557,8.7,101,None,Snow,Park,Neutral
1,31-07-2025,817,3759.05,5.17,453,2.3,101,Yoga,Rain,Other,Stressed
1,31-07-2025,27053,2142.06,0.36,570,6.4,76,Walking,Snow,Other,Neutral
1,01-08-2025,18590,1565.63,16.12,763,2.9,130,Yoga,Snow,Office,Tired
1,01-08-2025,8818,2330.97,13.87,894,0.4,175,Gym Workout,Clear,Other,Tired
1,02-08-2025,7208,3963.61,5.95,1005,4.1,121,Cycling,Fog,Office,Tired
1,02-08-2025,6593,3805.51,1.97,810,7.0,85,Running,Clear,Other,Tired
1,03-08-2025,25936,2575.12,15.57,1247,1.7,114,Walking,Clear,Home,Happy
1,03-08-2025,4480,2093.41,16.63,1006,5.2,172,Running,Rain,Park,Neutral
1,04-08-2025,18989,3906.54,8.2,887,5.7,142,Cycling,Snow,Park,Stressed
1,05-08-2025,4885,1796.95,2.09,376,6.2,169,Swimming,Rain,Home,Tired
1,05-08-2025,6610,1928.47,15.36,51,11.5,95,Swimming,Clear,Gym,Tired
1,05-08-2025,789,2356.24,17.24,881,5.9,178,None,Clear,Office,Neutral
1,07-08-2025,11760,1821.6,8.8,9,3.1,138,Walking,Fog,Home,Happy
1,07-08-2025,15881,3830.23,17.02,919,1.6,117,Walking,Clear,Other,Stressed
1,07-08-2025,29177,2390.74,6.02,921,1.4,140,Walking,Snow,Home,Happy
1,10-08-2025,11875,2742.26,7.9,1375,11.8,112,Cycling,Fog,Gym,Neutral
1,10-08-2025,27922,3161.43,8.05,376,6.1,118,Running,Rain,Home,Stressed
1,10-08-2025,19662,3040.43,0.12,1186,6.0,101,Swimming,Snow,Gym,Happy
1,10-08-2025,19613,2075.44,8.76,483,9.8,111,Running,Fog,Gym,Happy
1,12-08-2025,29687,1620.79,13.85,934,4.4,97,Cycling,Rain,Office,Tired
1,12-08-2025,11356,2630.82,14.62,294,9.3,102,Yoga,Fog,Park,Stressed
1,14-08-2025,17193,2187.87,1.5,1082,10.3,117,Cycling,Snow,Gym,Neutral
1,14-08-2025,11509,3063.07,19.24,280,1.3,172,Running,Fog,Other,Tired
1,15-08-2025,27719,2128.08,17.58,1286,5.9,63,Cycling,Snow,Park,Tired
1,15-08-2025,5569,1935.46,6.23,1240,6.2,103,Gym Workout,Fog,Office,Happy
1,16-08-2025,25541,1627.74,13.18,200,0.6,80,Yoga,Clear,Office,Stressed
1,16-08-2025,24403,2228.6,8.92,849,4.9,99,Yoga,Rain,Gym,Tired
1,18-08-2025,26828,2363.37,1.23,1070,2.9,171,Gym Workout,Clear,Office,Neutral
1,18-08-2025,2177,3339.43,5.23,807,0.3,123,Swimming,Rain,Office,Tired
1,23-08-2025,29712,3130.42,2.47,442,0.3,108,Walking,Rain,Park,Tired
1,25-08-2025,27515,3396.93,0.24,1364,1.5,78,Running,Rain,Office,Stressed
1,29-08-2025,29049,2415.46,14.55,395,0.3,130,None,Clear,Home,Tired
1,30-08-2025,6526,1686.26,14.38,551,0.2,69,None,Clear,Park,Neutral
1,31-08-2025,18200,3302.62,15.82,1213,0.2,101,Cycling,Snow,Gym,Stressed
1,31-08-2025,24613,3154.9,12.47,1021,7.9,149,Walking,Clear,Park,Tired
1,02-09-2025,548,1994.04,3.16,193,3.6,100,None,Rain,Office,Happy
1,02-09-2025,28345,1917.45,6.96,1389,7.2,133,Yoga,Snow,Other,Tired
1,03-09-2025,17497,1585.63,9.87,1118,9.5,121,Running,Snow,Office,Tired
1,05-09-2025,16906,3621.58,15.4,653,3.9,175,Gym Workout,Clear,Park,Neutral
1,06-09-2025,9288,2308.86,10.23,171,12.0,103,Walking,Rain,Home,Neutral
1,08-09-2025,14202,1706.93,8.51,382,9.8,165,Swimming,Snow,Home,Stressed
1,09-09-2025,5083,1519.44,9.73,166,10.9,157,Gym Workout,Snow,Office,Happy
1,11-09-2025,6218,2677.4,6.65,112,6.6,169,None,Rain,Park,Happy
1,11-09-2025,16016,2549.4,0.91,1402,10.5,172,Walking,Clear,Other,Happy
1,11-09-2025,1803,1970.87,2.34,1242,8.1,174,Yoga,Snow,Other,Happy
1,11-09-2025,22228,2061.11,12.41,444,5.8,98,Gym Workout,Fog,Office,Happy
1,11-09-2025,14514,3614.82,10.47,907,1.7,108,Walking,Snow,Other,Happy
1,13-09-2025,13439,3284.77,17.65,67,3.5,80,Gym Workout,Snow,Gym,Neutral
1,15-09-2025,1934,1796.06,14.2,880,3.5,126,Gym Workout,Clear,Home,Stressed
1,15-09-2025,13274,2770.87,15.14,818,5.7,73,Running,Snow,Office,Happy
1,18-09-2025,29519,1770.29,6.01,1305,9.1,172,Swimming,Clear,Office,Neutral
1,19-09-2025,17995,3846.56,10.57,818,10.7,175,Walking,Clear,Park,Happy
1,19-09-2025,3981,2284.13,6.47,855,0.7,122,Walking,Clear,Park,Tired
1,20-09-2025,20187,2662.57,12.69,1109,2.2,165,Running,Snow,Office,Stressed
1,22-09-2025,21008,2881.25,19.16,499,11.9,135,Gym Workout,Snow,Park,Happy
1,23-09-2025,2170,1551.31,8.0,129,0.4,75,Cycling,Fog,Park,Stressed
1,24-09-2025,18621,3492.38,2.52,858,3.5,82,Cycling,Clear,Gym,Neutral
1,25-09-2025,28448,2411.96,7.64,1167,4.2,76,Swimming,Snow,Office,Stressed
